global_index,sample_id,split,label,roi_index,roi_name,x1,y1,x2,y2,source,score
704,train_0704,train,0,8,chin_mandible,56,232,173,256,yunet_landmark5,0.9433165788650512
705,train_0705,train,0,1,upper_brow_forehead,49,0,239,71,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,2,left_periocular,49,48,129,135,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,3,right_periocular,159,54,239,141,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,4,nasal_midface,126,102,162,218,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,5,left_cheek_zygomatic,39,128,136,213,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,6,right_cheek_zygomatic,152,128,249,213,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,7,perioral_mouth,75,156,200,238,yunet_landmark5,0.9360108375549316
705,train_0705,train,0,8,chin_mandible,79,228,196,256,yunet_landmark5,0.9360108375549316
706,train_0706,train,0,1,upper_brow_forehead,52,0,226,80,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,2,left_periocular,52,52,125,139,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,3,right_periocular,153,66,226,153,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,4,nasal_midface,114,110,147,224,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,5,left_cheek_zygomatic,42,136,123,219,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,6,right_cheek_zygomatic,138,136,236,219,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,7,perioral_mouth,66,163,177,245,yunet_landmark5,0.9270294904708862
706,train_0706,train,0,8,chin_mandible,70,234,173,256,yunet_landmark5,0.9270294904708862
707,train_0707,train,0,1,upper_brow_forehead,34,0,206,68,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,2,left_periocular,34,42,106,129,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,3,right_periocular,133,53,206,140,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,4,nasal_midface,101,99,134,214,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,5,left_cheek_zygomatic,25,125,110,208,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,6,right_cheek_zygomatic,125,125,215,208,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,7,perioral_mouth,55,152,160,234,yunet_landmark5,0.9241308569908142
707,train_0707,train,0,8,chin_mandible,58,224,156,256,yunet_landmark5,0.9241308569908142
708,train_0708,train,0,1,upper_brow_forehead,58,0,236,79,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,2,left_periocular,58,56,133,143,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,3,right_periocular,161,61,236,148,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,4,nasal_midface,142,110,175,226,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,5,left_cheek_zygomatic,49,135,151,221,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,6,right_cheek_zygomatic,166,135,245,221,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,7,perioral_mouth,86,164,201,246,yunet_landmark5,0.9302701950073242
708,train_0708,train,0,8,chin_mandible,90,236,197,256,yunet_landmark5,0.9302701950073242
709,train_0709,train,0,1,upper_brow_forehead,39,0,216,71,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,2,left_periocular,39,46,113,133,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,3,right_periocular,142,56,216,143,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,4,nasal_midface,107,102,140,217,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,5,left_cheek_zygomatic,29,128,116,212,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,6,right_cheek_zygomatic,131,128,226,212,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,7,perioral_mouth,62,156,171,237,yunet_landmark5,0.9348132610321044
709,train_0709,train,0,8,chin_mandible,66,227,168,256,yunet_landmark5,0.9348132610321044
710,train_0710,train,0,1,upper_brow_forehead,38,0,201,61,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,2,left_periocular,38,37,107,124,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,3,right_periocular,133,43,201,130,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,4,nasal_midface,106,91,137,206,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,5,left_cheek_zygomatic,30,117,115,201,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,6,right_cheek_zygomatic,128,117,210,201,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,7,perioral_mouth,61,145,163,227,yunet_landmark5,0.9109018445014954
710,train_0710,train,0,8,chin_mandible,65,216,160,256,yunet_landmark5,0.9109018445014954
711,train_0711,train,0,1,upper_brow_forehead,37,0,204,86,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,2,left_periocular,37,58,108,145,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,3,right_periocular,134,73,204,160,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,4,nasal_midface,92,117,123,223,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,5,left_cheek_zygomatic,29,142,101,218,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,6,right_cheek_zygomatic,115,142,213,218,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,7,perioral_mouth,49,162,153,244,yunet_landmark5,0.9207902550697328
711,train_0711,train,0,8,chin_mandible,53,234,150,256,yunet_landmark5,0.9207902550697328
712,train_0712,train,0,1,upper_brow_forehead,44,0,214,80,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,2,left_periocular,44,57,116,144,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,3,right_periocular,142,61,214,149,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,4,nasal_midface,106,110,138,221,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,5,left_cheek_zygomatic,35,136,115,215,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,6,right_cheek_zygomatic,129,136,223,215,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,7,perioral_mouth,70,159,174,241,yunet_landmark5,0.9215556979179382
712,train_0712,train,0,8,chin_mandible,73,231,171,256,yunet_landmark5,0.9215556979179382
713,train_0713,train,0,1,upper_brow_forehead,45,0,227,87,yunet_landmark5,0.92413991689682
713,train_0713,train,0,2,left_periocular,45,61,122,148,yunet_landmark5,0.92413991689682
713,train_0713,train,0,3,right_periocular,150,71,227,158,yunet_landmark5,0.92413991689682
713,train_0713,train,0,4,nasal_midface,111,117,145,229,yunet_landmark5,0.92413991689682
713,train_0713,train,0,5,left_cheek_zygomatic,36,143,120,224,yunet_landmark5,0.92413991689682
713,train_0713,train,0,6,right_cheek_zygomatic,136,143,236,224,yunet_landmark5,0.92413991689682
713,train_0713,train,0,7,perioral_mouth,65,168,179,250,yunet_landmark5,0.92413991689682
713,train_0713,train,0,8,chin_mandible,69,240,175,256,yunet_landmark5,0.92413991689682
714,train_0714,train,0,1,upper_brow_forehead,47,0,224,79,yunet_landmark5,0.922627568244934
714,train_0714,train,0,2,left_periocular,47,52,122,139,yunet_landmark5,0.922627568244934
714,train_0714,train,0,3,right_periocular,150,65,224,152,yunet_landmark5,0.922627568244934
714,train_0714,train,0,4,nasal_midface,107,109,141,227,yunet_landmark5,0.922627568244934
714,train_0714,train,0,5,left_cheek_zygomatic,38,135,117,222,yunet_landmark5,0.922627568244934
714,train_0714,train,0,6,right_cheek_zygomatic,131,135,234,222,yunet_landmark5,0.922627568244934
714,train_0714,train,0,7,perioral_mouth,66,166,173,248,yunet_landmark5,0.922627568244934
714,train_0714,train,0,8,chin_mandible,69,237,169,256,yunet_landmark5,0.922627568244934
715,train_0715,train,0,1,upper_brow_forehead,44,0,226,83,yunet_landmark5,0.925536572933197
715,train_0715,train,0,2,left_periocular,44,57,121,144,yunet_landmark5,0.925536572933197
715,train_0715,train,0,3,right_periocular,149,68,226,155,yunet_landmark5,0.925536572933197
715,train_0715,train,0,4,nasal_midface,111,114,146,229,yunet_landmark5,0.925536572933197
715,train_0715,train,0,5,left_cheek_zygomatic,35,139,121,224,yunet_landmark5,0.925536572933197
715,train_0715,train,0,6,right_cheek_zygomatic,136,139,235,224,yunet_landmark5,0.925536572933197
715,train_0715,train,0,7,perioral_mouth,66,167,178,249,yunet_landmark5,0.925536572933197
715,train_0715,train,0,8,chin_mandible,70,239,174,256,yunet_landmark5,0.925536572933197
716,train_0716,train,0,1,upper_brow_forehead,49,0,226,85,yunet_landmark5,0.926403284072876
716,train_0716,train,0,2,left_periocular,49,58,124,145,yunet_landmark5,0.926403284072876
716,train_0716,train,0,3,right_periocular,152,71,226,158,yunet_landmark5,0.926403284072876
716,train_0716,train,0,4,nasal_midface,111,116,145,232,yunet_landmark5,0.926403284072876
716,train_0716,train,0,5,left_cheek_zygomatic,40,142,121,227,yunet_landmark5,0.926403284072876
716,train_0716,train,0,6,right_cheek_zygomatic,136,142,235,227,yunet_landmark5,0.926403284072876
716,train_0716,train,0,7,perioral_mouth,68,170,176,252,yunet_landmark5,0.926403284072876
716,train_0716,train,0,8,chin_mandible,72,242,172,256,yunet_landmark5,0.926403284072876
717,train_0717,train,0,1,upper_brow_forehead,47,0,234,72,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,2,left_periocular,47,46,126,133,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,3,right_periocular,155,56,234,143,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,4,nasal_midface,118,102,154,222,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,5,left_cheek_zygomatic,37,128,128,217,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,6,right_cheek_zygomatic,144,128,244,217,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,7,perioral_mouth,68,161,186,243,yunet_landmark5,0.9370265007019044
717,train_0717,train,0,8,chin_mandible,72,233,182,256,yunet_landmark5,0.9370265007019044
718,train_0718,train,0,1,upper_brow_forehead,32,0,226,84,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,2,left_periocular,32,60,114,147,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,3,right_periocular,144,67,226,154,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,4,nasal_midface,112,114,149,237,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,5,left_cheek_zygomatic,22,140,122,232,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,6,right_cheek_zygomatic,139,140,236,232,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,7,perioral_mouth,61,175,185,256,yunet_landmark5,0.9286068081855774
718,train_0718,train,0,8,chin_mandible,66,247,180,256,yunet_landmark5,0.9286068081855774
719,train_0719,train,0,1,upper_brow_forehead,40,0,225,79,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,2,left_periocular,40,53,118,140,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,3,right_periocular,147,64,225,151,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,4,nasal_midface,114,110,149,226,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,5,left_cheek_zygomatic,31,135,123,221,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,6,right_cheek_zygomatic,139,135,235,221,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,7,perioral_mouth,63,165,181,247,yunet_landmark5,0.9360149502754213
719,train_0719,train,0,8,chin_mandible,67,236,177,256,yunet_landmark5,0.9360149502754213
720,train_0720,train,0,1,upper_brow_forehead,38,0,225,77,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,2,left_periocular,38,51,117,138,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,3,right_periocular,146,61,225,148,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,4,nasal_midface,107,107,143,224,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,5,left_cheek_zygomatic,28,133,117,219,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,6,right_cheek_zygomatic,133,133,235,219,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,7,perioral_mouth,60,163,182,245,yunet_landmark5,0.9399141669273376
720,train_0720,train,0,8,chin_mandible,64,234,178,256,yunet_landmark5,0.9399141669273376
721,train_0721,train,1,1,upper_brow_forehead,41,0,233,90,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,2,left_periocular,41,70,122,157,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,3,right_periocular,152,68,233,155,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,4,nasal_midface,122,120,158,234,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,5,left_cheek_zygomatic,30,146,132,229,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,6,right_cheek_zygomatic,148,146,243,229,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,7,perioral_mouth,75,173,203,255,yunet_landmark5,0.9429898262023926
721,train_0721,train,1,8,chin_mandible,80,244,199,256,yunet_landmark5,0.9429898262023926
722,train_0722,train,1,1,upper_brow_forehead,36,0,227,81,yunet_landmark5,0.941339910030365
722,train_0722,train,1,2,left_periocular,36,59,116,146,yunet_landmark5,0.941339910030365
722,train_0722,train,1,3,right_periocular,147,63,227,150,yunet_landmark5,0.941339910030365
722,train_0722,train,1,4,nasal_midface,106,112,142,226,yunet_landmark5,0.941339910030365
722,train_0722,train,1,5,left_cheek_zygomatic,26,138,116,221,yunet_landmark5,0.941339910030365
722,train_0722,train,1,6,right_cheek_zygomatic,132,138,237,221,yunet_landmark5,0.941339910030365
722,train_0722,train,1,7,perioral_mouth,63,165,189,247,yunet_landmark5,0.941339910030365
722,train_0722,train,1,8,chin_mandible,67,237,185,256,yunet_landmark5,0.941339910030365
723,train_0723,train,1,1,upper_brow_forehead,38,0,235,76,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,2,left_periocular,38,50,121,137,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,3,right_periocular,152,62,235,149,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,4,nasal_midface,108,107,145,226,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,5,left_cheek_zygomatic,27,133,118,221,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,6,right_cheek_zygomatic,135,133,245,221,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,7,perioral_mouth,56,165,188,247,yunet_landmark5,0.9444925785064696
723,train_0723,train,1,8,chin_mandible,61,237,183,256,yunet_landmark5,0.9444925785064696
724,train_0724,train,1,1,upper_brow_forehead,35,0,228,76,yunet_landmark5,0.932449758052826
724,train_0724,train,1,2,left_periocular,35,51,116,138,yunet_landmark5,0.932449758052826
724,train_0724,train,1,3,right_periocular,147,60,228,148,yunet_landmark5,0.932449758052826
724,train_0724,train,1,4,nasal_midface,107,107,144,224,yunet_landmark5,0.932449758052826
724,train_0724,train,1,5,left_cheek_zygomatic,25,133,118,219,yunet_landmark5,0.932449758052826
724,train_0724,train,1,6,right_cheek_zygomatic,134,133,238,219,yunet_landmark5,0.932449758052826
724,train_0724,train,1,7,perioral_mouth,59,162,186,244,yunet_landmark5,0.932449758052826
724,train_0724,train,1,8,chin_mandible,63,234,182,256,yunet_landmark5,0.932449758052826
725,train_0725,train,1,1,upper_brow_forehead,122,0,256,79,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,2,left_periocular,122,60,179,147,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,3,right_periocular,200,56,256,143,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,4,nasal_midface,217,110,243,224,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,5,left_cheek_zygomatic,115,135,224,219,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,6,right_cheek_zygomatic,236,135,256,219,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,7,perioral_mouth,150,163,234,245,yunet_landmark5,0.9085232019424438
725,train_0725,train,1,8,chin_mandible,152,234,232,256,yunet_landmark5,0.9085232019424438
726,train_0726,train,1,1,upper_brow_forehead,57,0,244,74,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,2,left_periocular,57,47,135,134,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,3,right_periocular,165,60,244,147,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,4,nasal_midface,132,105,168,223,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,5,left_cheek_zygomatic,47,130,142,218,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,6,right_cheek_zygomatic,158,130,254,218,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,7,perioral_mouth,73,162,193,243,yunet_landmark5,0.9335609674453736
726,train_0726,train,1,8,chin_mandible,77,233,189,256,yunet_landmark5,0.9335609674453736
727,train_0727,train,1,1,upper_brow_forehead,39,0,215,79,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,2,left_periocular,39,57,113,144,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,3,right_periocular,141,60,215,147,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,4,nasal_midface,111,109,144,225,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,5,left_cheek_zygomatic,30,135,120,220,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,6,right_cheek_zygomatic,135,135,225,220,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,7,perioral_mouth,68,164,180,246,yunet_landmark5,0.9354175329208374
727,train_0727,train,1,8,chin_mandible,72,235,176,256,yunet_landmark5,0.9354175329208374
728,train_0728,train,1,1,upper_brow_forehead,34,0,230,76,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,2,left_periocular,34,52,117,139,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,3,right_periocular,147,59,230,146,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,4,nasal_midface,108,106,145,227,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,5,left_cheek_zygomatic,24,132,118,222,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,6,right_cheek_zygomatic,135,132,240,222,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,7,perioral_mouth,60,166,188,248,yunet_landmark5,0.9389566779136658
728,train_0728,train,1,8,chin_mandible,64,238,184,256,yunet_landmark5,0.9389566779136658
729,train_0729,train,1,1,upper_brow_forehead,42,0,231,71,yunet_landmark5,0.9318920969963074
729,train_0729,train,1,2,left_periocular,42,47,122,134,yunet_landmark5,0.9318920969963074
729,train_0729,train,1,3,right_periocular,151,54,231,141,yunet_landmark5,0.9318920969963074
